Y,X1,X2,X3,X4,X5,X6
1,0,0.326751062,0,1,0.154214574,9
1,0,-0.799049591,1,1,1.116059297,10
1,0,-0.856266276,1,1,1.162736997,10
1,0,1.16294974,0,1,0.192769021,7
1,0,-0.683111941,0,1,0.05825317,9
1,0,-0.461901957,1,1,2.240110046,9
1,0,-0.795171023,0,0,1.262953289,8
1,0,-0.62503713,1,0,0.27997541,7
1,0,0.572586817,0,1,0.170024028,8
1,0,-0.092774624,0,1,1.158093669,8
1,0,1.161329582,1,0,1.474975725,9
1,1,-0.571579753,2,0,2.584264241,8
1,0,-2.912825615,0,1,0.984492201,10
1,0,-1.220569938,0,1,0.453935737,9
1,1,1.297799044,0,1,0.508576862,9
1,0,1.006040834,0,0,1.859666002,8
1,0,1.451222707,0,0,0.076677531,10
1,0,-0.277238835,1,0,1.598107982,10
1,0,1.487302907,0,0,0.765764596,9
1,0,-1.016522478,1,1,0.871833592,9
1,0,1.011538527,0,0,0.941627299,7
1,1,-0.629826028,3,1,0.537071766,8
1,0,-0.280612925,2,1,1.069577493,8
1,0,0.353802586,1,0,0.805162015,7
1,0,-1.361253203,0,0,1.29863579,10
1,0,0.811319301,0,0,1.178350787,10
1,0,0.188736323,0,0,0.710601938,10
1,0,0.058684411,0,0,0.594327236,9
1,0,0.831690175,1,1,1.349184012,9
1,0,-0.296554279,0,0,1.064373876,8
1,0,1.928118291,2,1,1.472402621,8
1,0,1.099934051,0,0,0.815325232,10
1,0,-2.481919209,1,0,0.417600306,7
1,0,-0.143448814,0,1,1.013766071,10
1,0,-0.653372394,1,0,0.493689436,9
1,0,0.254267669,1,0,1.012324115,8
1,0,-0.460549668,0,1,1.012325708,10
1,0,1.078707839,0,0,1.121492585,7
1,0,0.058309345,1,0,0.175111619,10
1,0,1.547923527,1,1,0.808486673,7
1,0,0.210962328,0,1,0.341002428,9
1,0,0.396285124,0,0,1.609788541,10
1,0,0.327814967,0,0,1.465346779,9
1,0,0.977165105,1,0,0.695735591,10
1,0,0.384768231,1,1,0.709028494,9
1,0,-0.255333635,0,1,0.558781827,9
1,0,0.467023597,1,0,1.014159394,9
1,0,-0.430750424,1,1,0.288852208,10
1,0,1.919572713,1,1,-0.144915902,8
1,0,-0.749697638,0,1,1.257900995,7
1,0,-0.145297805,1,1,0.963456128,9
1,0,-1.93093788,0,1,1.093955894,9
1,0,-0.576438399,1,0,0.275338784,9
1,0,0.179695014,0,1,1.849160756,10
1,0,-1.058587549,0,0,0.68739642,8
1,0,-0.852919101,1,0,1.606451256,9
1,0,0.091312447,0,1,1.214985485,9
1,0,0.181576992,0,0,0.754325942,10
1,0,0.794561866,0,1,0.867707353,9
1,0,-0.400023236,1,0,1.15624406,9
1,0,0.259163586,0,1,0.769372747,9
1,1,-0.577807438,0,1,1.033219675,7
1,0,-0.785535786,0,1,0.745327516,9
1,0,1.973139527,0,1,0.549600001,10
1,0,-0.640409369,0,0,0.893328036,8
1,0,-0.588579748,0,0,1.302633326,10
1,0,1.2987237,0,0,1.214775224,9
1,0,-0.345137022,0,1,0.516866991,10
1,0,-0.179169084,0,0,0.9896669,7
1,0,-0.632188936,1,0,1.396255474,7
1,0,-0.159428519,0,0,0.315591158,9
1,0,-0.158113244,0,1,0.501638167,10
1,0,-0.443436079,0,1,0.682788415,10
1,1,-1.523717181,0,0,1.625655128,8
1,0,1.15623246,1,0,0.996030508,9
1,1,-1.197124654,0,1,1.103764338,8
1,0,-1.716336125,0,1,0.4454057,10
1,0,-1.137869847,0,0,0.715850048,8
1,0,-0.951810484,1,1,1.056563116,7
1,0,1.619259486,0,1,0.872635137,8
1,0,0.167813586,0,1,1.002343996,9
1,0,-0.908177802,1,1,0.798623843,10
1,0,1.341795877,0,0,0.547671813,8
1,0,0.02204345,0,0,0.906122862,10
1,0,-0.207005455,0,1,1.119691621,10
1,0,-1.119756514,0,1,1.14913305,10
1,0,-1.027898539,1,0,1.188432799,9
1,0,0.314034466,0,1,1.292921409,8
1,0,-0.968203294,0,0,1.102797555,10
1,1,-0.285029557,0,1,0.039040107,10
1,0,-0.280855522,0,1,1.211105006,9
1,0,-0.120300543,0,1,1.092104896,8
1,0,1.238738896,0,1,1.451184497,7
1,0,-1.54092667,0,0,0.563766109,8
1,0,-0.217596416,0,0,1.199729703,9
1,0,-1.173859374,1,1,0.928291012,10
1,0,0.39068129,1,0,1.371095997,9
1,0,-0.02850588,0,1,0.122152827,9
1,0,-0.726327602,0,1,1.82750816,8
1,0,0.522555897,1,0,0.015979323,8
1,1,-0.886583793,0,1,1.695062312,9
1,0,-0.162437813,1,1,1.311418953,10
1,0,1.826270868,0,1,0.434926143,8
1,0,1.755696614,0,1,0.262848676,10
1,0,2.270080729,1,1,0.956712369,9
1,0,0.466426794,0,1,1.474004187,9
1,1,-0.962545161,0,1,0.586609392,10
1,1,-0.362847189,0,0,0.673993419,10
1,0,-1.234113852,1,0,1.565824381,10
1,0,-1.481059651,0,0,1.286403608,10
1,0,0.572324189,0,1,1.388095965,9
1,1,-0.506346754,0,1,0.80740782,9
1,0,-1.030383127,0,0,1.352069362,8
1,0,-0.728274582,0,1,1.335230304,10
1,0,-0.915679831,2,1,0.801223529,7
1,0,1.575003753,1,0,0.99760507,9
1,0,2.861591811,0,1,1.33579782,9
1,0,-0.710194668,0,0,0.679681162,10
1,0,0.683009753,0,0,0.717091854,10
1,0,-0.277886388,1,0,1.118459804,10
1,0,-0.234294022,2,1,0.701707278,9
1,0,-0.500162401,0,1,0.771431097,9
1,0,-1.066183913,0,1,0.700295643,8
1,1,0.034508276,0,0,1.417211812,9
1,0,0.515104843,0,0,1.032674238,10
1,0,-0.308373851,0,1,0.874377184,10
1,0,0.309606398,0,0,1.4371152,9
1,0,-0.748205322,1,1,0.794428206,10
1,0,-1.144962281,0,1,1.438661155,9
1,0,-1.132678326,0,1,0.720036746,8
1,0,0.623496953,1,1,1.459190698,8
1,0,-0.621554958,0,1,0.108925804,10
1,0,1.611707286,0,1,0.934340946,8
1,0,0.343176401,2,1,0.857666774,9
1,1,-1.241127613,0,0,0.696893984,9
1,0,-0.095482091,2,1,0.857849246,9
1,0,2.107941935,0,0,1.071551576,9
1,0,-1.890498954,0,0,1.251088589,10
1,0,0.184238052,0,0,0.992590242,8
1,0,-1.456228753,0,0,0.761541022,7
1,0,1.867369288,2,1,0.415193353,10
1,0,-0.404806863,0,1,1.713295096,10
1,0,-1.10570819,0,0,1.316582697,10
1,0,0.008500323,0,0,1.438092651,10
1,0,-0.296454577,0,1,0.895384108,9
1,0,0.395107553,1,0,0.884865304,10
1,0,-2.412905805,0,1,0.698173828,10
1,0,-1.330997891,0,0,1.189214208,9
1,0,-1.735438198,0,0,1.149408268,9
1,0,0.402087103,0,0,0.978719272,7
1,0,0.462828705,1,0,0.92681041,8
1,0,-1.429032789,1,0,0.513502838,10
1,1,-0.006668797,0,1,1.249998335,9
1,0,-2.17444659,1,1,1.798249474,10
1,0,0.485733745,0,0,0.915091416,8
1,0,1.024563171,1,1,0.639578141,10
1,0,-0.417240667,0,0,1.375063541,9
1,0,-0.449913621,0,0,0.739951955,10
1,1,0.510764352,0,0,0.791287848,10
1,1,0.230661372,1,1,0.852614073,10
1,0,1.414014414,1,0,1.383086574,8
1,0,1.002906848,0,0,1.627542402,9
1,0,2.22028588,0,1,0.613185227,10
1,0,-1.279002714,1,1,0.579358349,9
1,0,0.459030511,0,1,1.198588402,8
1,0,0.5259509,1,1,1.158153797,10
1,0,-0.301905489,0,1,1.033953079,10
1,0,-2.262601874,0,0,1.415441986,9
1,0,-0.513242507,0,0,0.676277555,9
1,0,-0.444002398,0,1,0.964607652,9
1,0,1.584762268,1,0,0.553760665,9
1,0,-0.024651083,0,1,0.627329986,10
1,0,-0.51469442,0,0,1.018179838,9
1,0,-0.513993033,1,0,0.842759244,10
1,0,-0.138084736,0,0,1.355653631,9
1,0,-0.663354843,0,1,0.081368036,8
1,0,0.570180375,1,1,0.689813875,8
1,0,0.693198428,0,1,1.835420689,9
1,0,-0.196465408,0,1,1.232300369,9
1,0,0.427738636,1,1,1.820961769,10
1,1,0.558419369,0,1,1.435011426,10
1,0,-0.848490763,1,1,-0.35523242,8
1,0,0.39321009,0,1,1.639359856,8
1,0,0.739622855,0,0,0.894407038,9
1,0,0.434563137,0,1,1.071791104,5
1,0,0.457935257,0,0,1.974888761,9
1,0,-0.452130199,0,0,1.407340975,10
1,0,-0.36705568,0,1,1.168395426,10
1,0,-0.39575329,1,1,0.334587276,7
1,0,0.023400234,1,1,1.382351476,7
1,0,-0.389543812,0,0,0.255252021,10
1,0,0.482376718,0,0,0.927734371,10
1,0,0.758697062,0,0,0.958422509,9
1,0,0.170762281,1,1,1.545758371,9
1,0,1.755035836,0,1,1.315097932,9
1,0,-1.291005415,0,0,1.575410278,10
1,0,1.350223041,0,1,0.698379321,10
1,0,1.181980438,0,1,2.234766313,9
1,0,-1.263613551,0,0,1.846311829,9
1,0,-1.567237023,0,1,1.752323366,9
1,0,-1.766904004,1,1,1.007422567,9
1,0,1.031382757,1,1,0.894579226,9
1,0,0.169722721,2,0,1.020671435,10
1,0,-1.643429725,0,0,1.075866628,10
1,1,-0.24906614,0,1,1.277029341,8
1,0,-0.506931721,1,1,1.082769553,10
1,0,-0.027709489,0,1,1.618410824,8
1,1,-0.248249853,0,0,1.065956613,10
1,0,-0.38695445,0,1,1.459461814,10
1,0,2.001186842,0,0,0.720481406,10
1,0,0.852115399,0,0,1.213306764,9
1,0,1.603471505,0,0,0.79275725,8
1,0,-0.390858403,0,0,0.625185335,10
1,0,-2.514185313,0,1,1.932420013,9
1,0,0.591851132,0,1,1.596117728,9
1,0,-0.7421494,0,0,1.558888003,10
1,0,1.702007286,1,0,1.004857565,9
1,0,-3.119117515,0,1,1.194934234,9
1,0,0.447370988,1,1,0.90863456,10
1,0,1.342382169,0,0,0.799111062,10
1,0,0.519748732,0,1,1.360770202,10
1,0,-1.342942101,0,0,1.344843593,9
1,0,-0.10612547,0,1,0.622422647,9
1,0,0.196462121,0,1,0.567674443,10
1,0,1.993482599,1,1,0.387876761,8
1,0,0.100198144,0,1,1.030877819,9
1,1,-0.165478167,0,0,1.435727753,9
1,0,-0.449153371,0,1,1.01078701,9
1,0,0.10851188,0,1,1.794271897,9
1,0,0.07788878,0,1,1.589498405,7
1,0,1.528651884,3,0,0.531036361,10
1,1,0.448138781,1,1,1.35722518,10
1,0,-0.584927496,3,1,1.967542287,9
1,0,-0.57591902,0,0,1.231530145,9
1,0,1.288636017,0,1,1.282091133,10
1,0,-1.286403188,0,1,1.266199624,10
1,0,-0.243408033,0,0,1.170776861,9
1,0,0.562803948,0,0,0.766745984,10
1,0,0.256447583,1,0,-0.098255365,10
1,1,-2.276338991,0,0,1.25592803,10
1,0,0.558005918,0,0,1.610345596,9
1,0,-0.335019467,0,1,0.755305268,9
1,1,1.642707662,1,0,0.739930621,10
1,0,1.570138837,0,1,2.095548494,8
1,0,2.081978264,1,1,1.178262407,9
1,0,-0.632625983,0,0,0.778684079,9
1,0,-0.116445848,0,1,0.930897763,10
1,0,-1.626880757,2,0,0.488590931,10
1,0,-0.177039824,1,0,1.084656998,9
1,1,-0.761585795,0,1,-0.096620086,7
1,0,-1.994305317,0,0,0.700920619,10
1,0,-0.63775554,0,0,1.504773756,9
1,0,-0.627540354,0,1,1.615482716,10
1,0,-0.425162391,1,1,0.606395391,8
1,0,0.766073558,0,0,1.197508452,9
1,0,0.227675376,0,0,0.944267368,10
1,0,0.26212411,0,1,1.389480482,9
1,1,-0.038706668,0,0,0.074418621,9
1,0,0.39070939,0,0,0.214382105,8
1,0,0.709368621,0,1,1.719208923,9
1,0,1.994935773,0,1,0.176528704,10
1,1,0.315668233,0,0,1.919735838,10
1,0,0.254998266,0,0,1.15078107,10
1,0,-0.074867646,1,1,-0.263510342,9
1,1,-1.405074432,0,1,1.263750966,8
1,0,0.232268246,0,1,1.258890461,10
1,1,-0.968199186,0,0,-0.144041598,10
1,0,1.054523929,0,0,0.013108947,8
1,0,-1.104323147,0,0,1.391180226,9
1,0,-0.975982807,0,0,1.925776386,10
1,0,0.861392501,0,0,0.831727529,9
1,0,0.902551178,0,0,1.03494258,10
1,0,1.504960322,0,1,0.91563905,9
1,0,1.787803733,0,1,1.154336561,10
1,0,0.242243985,0,0,-0.022160538,9
1,0,0.429439499,0,1,0.571104981,9
1,0,0.591102478,0,0,1.547756243,9
1,0,-0.332283007,1,0,1.266406722,9
1,0,-0.756396891,1,0,1.426834957,8
1,0,0.027011968,0,0,0.564989004,9
1,0,-0.211978702,0,0,1.031944098,7
1,0,-0.807426835,0,1,1.459931129,9
1,0,1.327089466,0,0,1.199203369,9
1,0,-1.959508459,0,1,0.974505677,9
1,0,-0.136104032,1,0,1.537970865,10
1,0,-0.590202703,0,1,0.960696933,9
1,0,-0.623653062,0,0,1.117811144,6
1,0,0.18542952,0,0,0.232104459,10
1,0,-0.918425195,0,0,1.204246683,10
1,0,1.451357609,0,1,0.984121676,10
1,0,-1.321127707,0,0,0.918324674,8
1,0,1.268051011,0,1,1.599432064,10
1,1,0.767055439,0,1,1.482030427,10
1,0,1.914879118,0,0,0.241138677,8
1,0,1.081289864,1,0,0.280479604,10
1,0,1.189440425,1,0,0.899544751,10
1,0,1.914597304,0,0,1.842846914,10
1,0,-0.541364619,0,1,0.883313065,8
1,0,-0.214115231,1,0,1.686128796,8
1,0,0.567519388,0,0,1.544600304,9
1,1,0.448029691,0,1,0.219835422,9
1,0,1.587337601,0,0,0.592892046,8
1,0,-0.681540997,1,0,0.988921224,10
1,0,-1.078776678,1,1,1.493376955,10
1,1,1.421780958,0,1,0.549781454,9
1,0,0.111792235,0,1,1.241018395,10
1,0,0.45232076,1,0,0.548554372,10
1,1,0.882265116,0,0,0.820326189,9
1,0,-0.546460017,0,1,0.931047451,10
1,0,0.434750363,0,0,0.777366798,9
1,0,-0.913803007,0,0,2.050861124,9
1,0,0.019253404,1,1,1.066268604,8
1,0,0.630685069,0,1,1.052130448,9
1,0,-0.520616297,0,1,1.248770385,10
1,0,-0.17821921,0,0,0.772711289,7
1,0,1.494796063,0,1,1.230883866,10
1,0,-0.454711032,1,0,0.753791513,9
1,1,0.193339473,0,1,1.911060037,9
1,1,-0.327338886,0,1,0.394834011,10
1,0,-1.323814828,2,1,1.53736513,9
1,0,0.366251638,0,0,0.766679454,8
1,0,-1.645270557,1,1,1.153738463,9
1,0,0.118458537,0,0,-0.198945009,9
1,0,0.334439187,1,0,0.255709044,10
1,0,-1.128517679,1,1,0.671945281,8
1,0,0.318446712,0,1,1.896712071,7
1,0,-0.714159093,0,1,1.233824925,8
1,0,0.869093787,0,0,1.523025974,10
1,0,0.357445024,0,1,0.548006317,9
1,0,1.03409169,0,0,0.879298122,9
1,0,-0.428674122,0,0,1.463299779,9
1,0,0.886737906,0,1,1.254734823,10
1,0,-0.039104498,1,1,1.83120017,10
1,0,2.213438255,0,1,0.834738979,9
1,0,-0.23166581,1,1,1.754965594,9
1,0,-0.984326447,0,1,0.024744366,10
1,0,1.42260893,0,0,1.584039527,9
1,0,-0.258114873,1,0,1.123983829,10
1,0,0.44084084,0,0,1.060068482,9
1,0,0.254285223,1,1,0.435280498,10
1,0,-0.025624328,1,1,1.353835682,9
1,0,-0.4327035,0,1,1.055260833,9
1,0,0.526000276,0,1,1.261133647,8
1,0,0.599289804,1,0,1.127112939,10
1,0,-0.096717301,0,1,0.845147452,10
1,0,1.845590134,1,0,1.347680528,10
1,0,-0.024755236,2,1,1.50951292,10
1,1,0.619210712,1,1,1.603935504,6
1,0,-0.244184079,1,1,1.202900319,8
1,0,-0.562201593,2,1,0.776167493,7
1,0,0.184913628,1,0,0.407664132,9
1,1,-0.43074673,0,1,0.680115932,8
1,0,1.478720755,0,0,1.361003532,7
1,0,1.857650827,0,1,1.424775402,9
1,0,-1.865119416,1,0,0.566387427,10
1,0,-1.131607934,0,1,1.016477778,9
1,0,0.990458223,0,1,0.767845185,9
1,0,-0.475466711,0,0,0.351066161,10
1,0,1.372237898,0,0,0.629487394,9
1,0,1.037634729,1,1,1.402044624,8
1,0,-0.193235628,1,1,0.8308947,8
1,1,-1.945768335,1,0,0.959109613,9
1,0,0.766155367,0,0,0.85806175,10
1,0,-0.243059697,0,0,0.40083346,9
1,0,-0.682643902,1,0,0.192613707,9
1,0,0.365844013,0,1,1.299527177,9
1,1,0.676177234,1,1,0.784469381,10
1,0,-0.837650766,0,1,0.678524684,9
1,0,-1.004949039,0,0,1.130900287,9
1,0,-1.690358409,0,1,1.050759893,9
1,0,-0.721143868,1,0,2.083064992,10
1,0,-0.586648092,0,1,1.125315675,9
1,0,-0.028602569,0,0,1.739972582,9
1,0,-1.31097374,0,1,1.153592508,10
1,0,0.006060172,0,1,1.192614486,10
1,0,1.113566608,0,0,1.032998554,9
1,0,1.332774427,2,0,1.110058824,10
1,0,-0.132455469,0,1,1.088341747,8
1,0,-0.305739028,1,1,1.159890219,10
1,0,0.477307252,2,1,0.975888539,9
1,0,0.289963003,0,0,1.423906258,7
1,0,-0.438984721,3,1,1.171835463,10
1,0,-0.728319782,0,1,1.411740097,10
1,0,1.163527263,0,1,0.385072572,10
1,1,0.40915822,0,0,0.839004494,10
1,0,-0.224472545,0,0,1.118116995,9
1,0,0.062486768,0,1,1.08871906,8
1,0,-3.000813983,0,1,0.467658096,10
1,0,-0.885902247,1,0,0.54590484,10
1,0,-0.755593033,1,1,1.724915896,9
1,0,1.639422981,0,0,0.860793415,10
1,0,-0.260710239,0,0,1.454815739,8
1,0,-0.531885356,1,1,1.845176186,8
1,0,0.913139182,0,0,0.98981807,10
1,1,0.418777268,1,1,1.294148398,10
1,0,0.040033023,0,0,1.241394795,9
1,0,2.470472345,0,0,0.69882471,10
1,0,2.084811553,0,1,1.143412012,10
1,0,0.740644468,1,0,1.191206236,10
1,0,-0.429351545,0,0,0.348864342,10
1,0,0.189237798,1,1,0.027667509,9
1,0,-0.541921483,1,1,0.729399921,9
1,0,-2.119419738,1,0,0.984135315,9
1,0,-0.164193423,2,1,0.702773338,9
1,0,-0.349212773,0,1,0.543661799,9
1,1,0.24090914,1,1,1.065609415,9
1,0,0.516667272,0,0,0.575467475,9
1,0,1.107692224,1,1,0.635999312,7
1,1,-0.867301692,1,1,0.366990904,8
1,0,0.001145948,1,1,0.965743192,7
1,0,0.40547209,0,1,0.841499273,9
1,0,-0.395417679,0,0,0.266091164,10
1,0,-1.124000541,1,1,0.435946935,10
1,0,-0.484126144,0,1,1.03419899,9
1,0,-0.441912883,0,0,1.233810139,10
1,1,-0.184042247,1,1,1.423477442,8
1,0,-0.680634698,1,0,0.992283108,8
1,0,-0.66468999,0,0,2.220689381,9
1,0,0.117962561,0,1,1.31835212,10
1,1,-0.176047122,0,0,1.120483554,9
1,1,-1.755450206,0,1,0.378160579,10
1,0,1.427553457,0,0,0.826697244,8
1,0,-0.05981614,0,1,0.598329551,9
1,0,0.563547672,0,1,0.631264206,9
1,0,-0.568976439,1,1,1.376676387,9
1,0,-0.663805462,0,1,-0.512248972,10
1,0,0.062620605,0,1,0.503738771,9
1,0,1.841852771,0,1,1.312873723,10
1,0,0.324525036,0,0,0.939711468,9
1,0,1.282784798,0,1,1.399704541,9
1,0,-0.959738717,0,0,1.501624726,9
1,0,-0.760112898,1,1,1.119487373,10
1,0,-0.717203604,0,0,0.888179681,8
1,0,1.828366118,0,1,0.824370831,9
1,1,-0.4976962,0,1,1.113735585,9
1,0,-0.772028986,0,1,0.703584887,6
1,0,-0.220293779,0,0,0.425203766,7
1,0,-0.017391126,0,0,0.847993989,7
1,0,0.621375726,0,1,1.467756887,7
1,0,1.282224041,0,1,-0.106414141,10
1,0,-0.747096788,0,1,0.551816637,9
1,0,-0.585429007,1,0,1.790381053,8
1,0,1.036915874,0,0,0.799511822,10
1,0,0.473188272,0,1,0.235691606,10
1,0,-1.951710854,0,0,0.765088672,10
1,0,0.157587688,0,1,0.257205483,8
1,0,-0.740059153,0,0,1.489367542,10
1,1,0.801919407,0,0,1.179774486,9
1,0,-1.000959603,1,1,0.757036282,10
1,0,-0.313796214,0,0,1.127190487,9
1,0,-0.275077035,0,1,1.121928626,8
1,0,0.274071104,0,0,0.214520153,10
1,0,1.185245106,0,0,1.204502427,10
1,0,-0.044528091,0,0,1.437867035,9
1,0,-1.22678136,0,1,1.103019839,7
1,0,-2.054681349,2,1,0.913040883,9
1,0,-0.638925152,0,0,0.811074793,9
1,0,1.866978876,1,1,0.947843518,10
1,0,-1.18001191,0,1,0.699258684,10
1,0,-0.994588575,0,0,1.15027346,8
1,0,-0.363555554,0,0,1.655418414,9
1,0,-0.461141226,0,1,0.987898892,10
1,0,-1.320013934,0,0,0.468851799,8
1,0,-0.360197045,0,0,1.054692345,9
1,0,-0.806079955,0,0,0.633394853,8
1,0,-0.931098777,0,1,0.336315109,9
1,0,-1.518114937,0,0,1.610795164,8
1,0,-0.804260302,1,1,1.958523491,10
1,0,-0.61676713,1,1,0.318347256,9
1,1,-0.209030669,1,1,1.058900353,8
1,0,-0.683011225,0,0,0.241954921,9
1,1,1.90728581,2,1,1.400391965,10
1,0,-0.70988383,1,1,0.756761504,10
1,0,0.482022555,0,0,1.117376295,9
1,0,-0.403803698,0,0,1.472254147,8
1,0,-0.033058236,0,0,1.061376233,9
1,0,-2.605230764,1,1,0.290473781,9
1,0,-0.013389967,0,0,0.893870051,7
1,0,0.897976262,0,1,1.568135032,9
1,0,-0.857150246,0,1,1.092542246,10
1,0,-3.232610424,1,1,0.879355415,9
1,0,-0.149386811,2,1,0.142312996,9
1,0,-0.361773712,0,1,0.360832104,9
1,0,0.140180905,0,1,1.470912435,10
1,0,0.315595195,0,0,1.657129733,10
1,0,0.203728282,1,0,0.624905798,8
1,0,-2.177803913,0,0,-0.004555671,8
1,0,-1.376548364,0,1,1.831378377,8
1,0,-0.706551967,0,1,1.672651128,9
1,0,1.744471877,0,1,1.300621458,10
1,0,0.763630328,0,0,-0.090101889,10
1,0,-0.007062774,0,0,0.849430837,10
1,0,1.258452197,1,1,1.342877326,10
1,0,0.269866437,0,1,0.993871171,10
1,1,1.449530504,0,0,1.30229314,9
1,0,-0.180204125,2,0,0.974614447,10
1,0,0.581731788,1,1,0.733099484,9
1,0,1.208282515,2,0,1.075486322,10
1,1,0.970198381,1,0,1.286493544,10
1,0,0.162388953,1,1,0.325884144,10
1,0,-0.325164834,1,0,1.54078344,9
1,0,-0.173139475,0,0,0.843440902,9
1,0,-0.599860458,0,0,0.479536666,9
1,1,-1.236817932,0,1,1.672030963,9
1,0,-1.027882698,1,0,1.244782988,9
1,0,-0.205723471,0,1,0.92745264,9
1,0,-1.53274436,0,0,1.039232824,9
1,0,0.623322154,1,1,1.003175993,10
1,0,1.536595168,0,0,1.51412232,9
1,1,-1.006867243,0,1,0.540570187,7
1,0,0.711489654,1,0,-0.14999996,9
1,0,0.688291145,0,1,0.910104586,7
1,1,-0.355954192,0,1,1.011805684,9
1,0,0.266310038,0,1,1.159558542,10
1,0,0.863579899,1,0,0.445186215,10
1,0,0.94634271,1,0,0.677118145,10
1,0,0.574816906,1,1,0.574407133,10
1,0,0.930442006,1,0,1.10251908,9
1,0,0.03079722,0,1,0.734686497,6
1,0,-0.382313202,1,1,1.18322103,10
1,0,0.430652521,1,1,0.847529661,10
1,0,0.767296467,0,1,0.261190033,10
1,0,0.099767784,0,1,0.386571448,10
1,0,-1.050630858,1,1,0.476116023,9
1,1,-0.374142674,1,0,1.009985565,9
1,0,0.859800372,0,0,0.65713356,9
1,0,1.070642929,0,1,0.7737587,8
1,0,-1.5375295,1,0,1.057833384,8
1,0,-0.471892108,0,0,0.94141075,10
1,0,-0.042753811,0,1,0.425390729,9
1,0,0.539995402,0,1,1.145681187,8
1,0,-1.163088711,0,0,0.670586044,9
1,0,2.017025338,0,0,1.356842463,8
1,1,0.478088567,0,1,0.571801086,10
1,0,1.230571757,0,0,0.11182121,10
1,0,-0.349276804,0,0,0.709937029,9
1,0,-0.323194073,3,1,1.132181501,9
1,0,0.561864028,0,1,0.37219323,8
1,0,1.370987742,1,1,1.043647479,9
1,0,0.78989163,1,0,1.265992714,10
1,0,-0.481103219,0,0,1.881264638,10
1,0,0.241244585,0,1,1.963762583,9
1,0,0.525269693,1,0,1.539497467,9
1,0,-0.1120337,1,1,1.284555963,8
1,0,1.135193332,0,1,1.649283122,10
1,0,1.427260557,0,0,0.77285299,8
1,1,-0.2141806,1,0,-0.03921515,9
1,0,1.359472202,0,0,1.427343859,10
1,1,-0.9523104,0,1,1.275599129,9
1,0,-0.698009367,0,1,1.285285731,9
1,0,1.694006115,1,0,1.28025412,7
1,0,-0.459360506,1,0,-0.043259381,10
1,0,-0.571059541,0,1,1.201375307,10
1,0,1.060592304,1,0,0.923130403,9
1,0,1.718490973,0,1,0.990451337,7
1,0,0.950438195,1,0,1.229313018,7
1,0,-2.415399504,0,0,1.154680469,10
1,0,0.961551517,0,0,0.746307692,10
1,0,0.492719845,2,1,0.745861834,9
1,0,0.520650996,0,0,1.363452555,8
1,0,0.544025392,0,1,1.662994504,10
1,0,-1.585999683,0,1,0.580272555,7
1,0,-0.033826155,1,0,0.954512434,10
1,0,0.895493245,0,0,1.04868301,9
1,0,-1.1825265,0,0,0.316418625,9
1,0,-1.705141497,0,1,0.564979161,10
1,0,-0.245328373,0,1,1.689389925,10
1,0,-0.095056537,0,1,-0.026011227,8
1,0,-0.492548597,2,1,0.328728533,9
1,0,-0.450143475,0,1,1.114695721,9
1,0,-0.231013247,0,0,0.346462737,9
1,0,0.345321134,1,1,0.311183452,10
1,0,-1.191572811,0,0,0.755945219,9
1,0,-0.331344899,0,0,1.538286153,9
1,0,0.50074306,0,0,0.944682934,9
1,0,-0.173476625,0,1,0.331728309,7
1,0,0.257239541,1,0,1.748717435,8
1,1,-0.618827082,4,1,-1.099747999,0
1,0,-1.109421955,4,1,-1.008956313,0
1,1,-2.170335228,4,1,-0.881685904,4
1,1,-0.031303068,3,1,-1.063706883,1
1,1,-0.260398475,4,1,-1.001796355,2
1,1,0.534430472,4,1,-0.973903817,1
1,1,-0.559439366,4,0,-0.771014349,1
1,1,1.608370185,3,1,-0.513722641,2
1,1,0.55663975,4,0,-1.706475136,2
1,1,0.185622477,3,0,-0.658943175,0
1,1,-1.039408306,3,1,-0.671367966,1
1,1,-0.363382042,4,1,-1.419224521,1
1,1,-1.376890583,3,1,-2.421045518,1
1,1,-0.535472739,4,0,-1.580705327,0
1,1,0.27483471,4,1,-0.266390403,4
1,1,1.315695551,4,1,-1.23480981,1
1,1,-0.170495811,4,1,-0.692876117,0
1,1,1.446953647,3,1,-1.389978785,0
1,1,1.647213505,2,0,-1.874490637,2
1,1,1.013491428,4,1,-1.114008877,1
1,1,0.053191238,4,1,-0.733377138,2
1,1,0.993177208,3,0,-0.660901907,1
1,1,-1.657790751,4,1,-0.174385966,0
1,1,0.1419847,3,0,-0.373886932,1
1,1,-0.673173879,4,1,-1.10493205,2
1,1,-1.441895551,4,0,-0.925732633,1
1,1,0.832124291,3,0,-0.421260158,2
1,1,0.256604962,4,1,-0.50643972,0
1,1,-0.686570118,4,0,-2.048624627,0
1,1,-0.01535661,4,0,-0.591971347,1
1,1,-0.855341646,4,0,-1.611118655,2
1,1,-1.872181644,4,1,-2.038754445,0
1,1,0.741059033,3,1,-1.129102141,0
1,1,-0.346149731,4,0,-2.013968839,2
1,1,-1.393132752,4,0,-1.867652644,0
1,1,-0.781370238,4,1,-1.365089678,2
1,1,0.616985171,4,0,-0.578680484,0
1,1,-0.275607687,4,1,-1.596553839,2
1,0,1.600315632,4,0,-1.395573452,0
1,1,-0.149851471,2,0,-1.640750307,0
